,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
242,242.0,1.0,1.0,317.0,424.0,0.007,1.0,600.0,35.270838599405614
243,243.0,1.0,1.0,317.0,424.0,0.007,1.0,800.0,34.033910754523504
244,244.0,1.0,1.0,317.0,424.0,0.007,2.0,200.0,40.14307544941828
245,245.0,1.0,1.0,317.0,424.0,0.007,2.0,400.0,34.18722994546224
246,246.0,1.0,1.0,317.0,424.0,0.007,2.0,600.0,33.45991318593261
247,247.0,1.0,1.0,317.0,424.0,0.007,2.0,800.0,33.5078776355966
248,248.0,1.0,1.0,317.0,424.0,0.007,3.0,200.0,38.92436879574976
249,249.0,1.0,1.0,317.0,424.0,0.007,3.0,400.0,33.92549406596102
250,250.0,1.0,1.0,317.0,424.0,0.007,3.0,600.0,33.818172394714814
251,251.0,1.0,1.0,317.0,424.0,0.007,3.0,800.0,34.15589656609833
252,252.0,1.0,1.0,317.0,424.0,0.007,4.0,200.0,38.71984809926636
253,253.0,1.0,1.0,317.0,424.0,0.007,4.0,400.0,34.17177807197899
254,254.0,1.0,1.0,317.0,424.0,0.007,4.0,600.0,33.962006232373184
255,255.0,1.0,1.0,317.0,424.0,0.007,4.0,800.0,34.4284954687951
256,256.0,1.0,1.0,317.0,424.0,0.007,5.0,200.0,38.67159211287812
257,257.0,1.0,1.0,317.0,424.0,0.007,5.0,400.0,34.098657364148224
258,258.0,1.0,1.0,317.0,424.0,0.007,5.0,600.0,33.93491162553979
259,259.0,1.0,1.0,317.0,424.0,0.007,5.0,800.0,34.43291843328187
260,260.0,1.0,1.0,317.0,424.0,0.007,6.0,200.0,38.67560875666165
261,261.0,1.0,1.0,317.0,424.0,0.007,6.0,400.0,34.12630757039589
262,262.0,1.0,1.0,317.0,424.0,0.007,6.0,600.0,33.96526213828441
263,263.0,1.0,1.0,317.0,424.0,0.007,6.0,800.0,34.43348745769485
264,264.0,1.0,1.0,317.0,424.0,0.01,1.0,200.0,42.454774233447196
